id,centerX,centerY,weatherID,soilDepth,soilThetaS,soilThetaR,soilVanGenuchtenAlpha,soilVanGenuchtenN
66218,120850,202850,N204.0 E120.0,94.5,0.6090020509518856,0.06853948371580144,6192024.978921414,1.3429742340898627
66217,120850,202950,N204.0 E120.0,94.5,0.608907375412433,0.06865165098792031,6135402.6472432315,1.3419423710942475
66216,120850,203050,N204.0 E120.0,94.5,0.5914386008624677,0.061782159154324716,6213550.409691949,1.3524444984493733
66215,120850,203150,N204.0 E120.0,78,0.5800493779854898,0.05897694916870347,6175316.974000488,1.3604108608855816
65513,120650,203150,N204.0 E120.0,78,0.5884916586881013,0.06046187272295356,6194843.951970958,1.3586489997103701
65864,120750,203150,N204.0 E120.0,78,0.5846669545922527,0.060383994064620146,6142123.55203696,1.3585792184561845
65863,120750,203250,N204.0 E120.0,78,0.5839280435481133,0.05804400602116795,6323419.461542054,1.3625156815872228
65512,120650,203250,N204.0 E120.0,78,0.5857134006726434,0.060376534530988485,6130671.907977292,1.356839488035472
66214,120850,203250,N204.0 E120.0,78,0.5866402199762497,0.05941732708587607,6365641.635164428,1.3624229326207415
66213,120850,203350,N204.0 E120.0,78,0.608715931383463,0.06658272414157788,6309144.41309075,1.349145573810634
66212,120850,203450,N204.0 E120.0,78,0.6041408769595318,0.06542715237229169,6430665.26489793,1.3508222789591202
66211,120850,203550,N204.0 E120.0,78,0.601045767720948,0.06328611869227001,6453945.703284723,1.355322628873704
65860,120750,203550,N204.0 E120.0,78,0.5965189225016496,0.061551742999949755,6416094.202041308,1.3587347380116443
65509,120650,203550,N204.0 E120.0,94.5,0.596623644521838,0.06282864939552821,6226237.987487975,1.3536268143637045
65510,120650,203450,N204.0 E120.0,78,0.5964416117908861,0.06230611237995805,6424852.648466466,1.3577431105714057
65861,120750,203450,N204.0 E120.0,78,0.6034893218236858,0.063291386916087225,6387674.984294355,1.354288266745644
65862,120750,203350,N204.0 E120.0,78,0.586715028454096,0.060594775955765866,6250987.939270858,1.3576501326655934
65511,120650,203350,N204.0 E120.0,78,0.5795554088858459,0.05957062635570763,6031953.001101392,1.3589596167315932
65159,120550,203450,N204.0 E120.0,78,0.5859302547402107,0.05960967326357672,6094215.5773577,1.3578897620113497
65160,120550,203350,N204.0 E120.0,78,0.5919411796121259,0.06126257107079695,6223326.165851066,1.3577163981703584
64809,120450,203350,N204.0 E120.0,78,0.5872457396780321,0.06052952896580735,6320506.568408396,1.3590499695040221
64808,120450,203450,N204.0 E120.0,78,0.5920657761331296,0.061513808834501804,6217115.134335405,1.35678948511134
64807,120450,203550,N204.0 E120.0,94.5,0.6008088387579581,0.06598781380607477,6097172.223577927,1.3472267927175947
65158,120550,203550,N204.0 E120.0,94.5,0.5985870731886103,0.0640555113567141,6287333.926244618,1.3529144041962946
65156,120550,203750,N204.0 E120.0,94.5,0.5980312869977699,0.06565738281126687,6187952.70095878,1.3489295703472302
65157,120550,203650,N204.0 E120.0,94.5,0.6091839800041816,0.0675583189136531,6206284.672129081,1.344170627297549
64806,120450,203650,N204.0 E120.0,94.5,0.6032327817230628,0.06545522660706878,6180737.070271572,1.3477550012304225
64805,120450,203750,N204.0 E120.0,94.5,0.5948880091966564,0.06447784936407046,6101959.4399822755,1.350893274717949
64804,120450,203850,N204.0 E120.0,94.5,0.5987967421453464,0.06909836525823493,5859686.643021468,1.3389702581924805
65155,120550,203850,N204.0 E120.0,78,0.6017911747480048,0.06362963075606297,6241728.346912036,1.3527798421808281
65506,120650,203850,N204.0 E120.0,94.5,0.5952573208108779,0.06333456859091129,6163395.235140389,1.3520327749338512
65857,120750,203850,N204.0 E120.0,94.5,0.5944184287791214,0.06491960477941329,5977999.67044511,1.3443096494548552
65507,120650,203750,N204.0 E120.0,94.5,0.6056072136594192,0.06661661194326975,6218607.884760147,1.3458911690372872
65508,120650,203650,N204.0 E120.0,94.5,0.6061571613545456,0.06674728110782487,6081146.555958095,1.344475887991765
65859,120750,203650,N204.0 E120.0,94.5,0.5965853040377613,0.06188282071952782,6209253.5987174,1.3534684407884483
65858,120750,203750,N204.0 E120.0,94.5,0.6082606271461205,0.06840584888344721,6039135.697759605,1.340327544292237
66210,120850,203650,N204.0 E120.0,78,0.5999323144937173,0.06153976622348031,6424879.032241995,1.3587363940528285
66209,120850,203750,N204.0 E120.0,94.5,0.6036303157686554,0.06556561947315664,6196778.414454599,1.3453508803873901
66208,120850,203850,N204.0 E120.0,94.5,0.6058925509820752,0.06852580340188223,5996440.189268694,1.3392323419611416
66559,120950,203850,N204.0 E120.0,111,0.5975640655981865,0.07351150982467844,5654409.828026582,1.3302734981613447
66910,121050,203850,N204.0 E120.0,111,0.59937241972164,0.07271307032672805,5721374.289310755,1.3324518879209917
66911,121050,203750,N204.0 E120.0,94.5,0.6066236528888265,0.07036714914634272,5910786.469481691,1.3386348950904952
66912,121050,203650,N204.0 E120.0,94.5,0.5886748991118222,0.06147275399909448,6210520.780608925,1.3535533508979023
66560,120950,203750,N204.0 E120.0,94.5,0.6013358306711312,0.06841989358143004,5993506.932853896,1.3418015944631834
66561,120950,203650,N204.0 E120.0,78,0.6051170779153325,0.06350242887110188,6318945.144375449,1.3520625187163677
66562,120950,203550,N204.0 E120.0,78,0.6084207898149122,0.06493271816856204,6410163.827679255,1.354664001896669
66563,120950,203450,N204.0 E120.0,78,0.6110578452069791,0.06665856202240457,6217197.49582682,1.3464592792666885
66564,120950,203350,N204.0 E120.0,78,0.6023408218454092,0.06751813418649802,6170939.177069071,1.3468701180420852
66914,121050,203450,N204.0 E120.0,78,0.598104187550071,0.06361595779740944,6171409.556954397,1.3532320211331024
66915,121050,203350,N204.0 E120.0,78,0.5974859432914316,0.06357120721636768,6300166.815945827,1.3544500601342595
66913,121050,203550,N204.0 E120.0,78,0.5989925202905623,0.06217325539686359,6495556.974138489,1.359012378586664
67264,121150,203550,N204.0 E120.0,78,0.5981898215464039,0.06253847582902534,6278137.517189476,1.3533633176842326
67615,121250,203550,N204.0 E120.0,78,0.5857529396514948,0.060578115549776955,6464310.103678048,1.361459738033109
67265,121150,203450,N204.0 E120.0,78,0.5903738850297835,0.06196275091347978,6240954.858532349,1.3568312397808246
67266,121150,203350,N204.0 E120.0,78,0.5889837689315662,0.06184042224851556,6308497.209392414,1.356726574580862
67617,121250,203350,N204.0 E120.0,78,0.5853372456935734,0.06266534253238489,6059433.708266116,1.3535305480034914
67616,121250,203450,N204.0 E120.0,78,0.5926782246201465,0.0644336431008628,6105388.031222948,1.3505963404797008
67968,121350,203350,N204.0 E120.0,96,0.593393631007833,0.06802413936141723,5994399.964036314,1.3409277568251698
67967,121350,203450,N204.0 E120.0,101,0.5994552691250412,0.06641044638045868,5907126.81908421,1.3425018828183484
67966,121350,203550,N204.0 E120.0,94.5,0.6010902649353423,0.06775675960069086,6043465.52363183,1.341168804090909
67965,121350,203650,N204.0 E120.0,94.5,0.5890316984483175,0.06411563002790213,6016753.430102293,1.3458949418258623
67964,121350,203750,N204.0 E120.0,94.5,0.602723552022504,0.06678987372661667,6163984.152721665,1.3445264462563373
67614,121250,203650,N204.0 E120.0,94.5,0.5757004982106899,0.059519090612519136,6096949.68286114,1.3604068681466313
67263,121150,203650,N204.0 E120.0,94.5,0.5887185220444014,0.06583279045298696,5928895.422990871,1.3450060575359502
67262,121150,203750,N204.0 E120.0,111,0.6044603394961137,0.07017959695443642,5843838.667359113,1.3363667013006175
67613,121250,203750,N204.0 E120.0,94.5,0.6049685608299948,0.06754212977932979,6141035.828520965,1.3439770618010904
67261,121150,203850,N204.0 E120.0,94.5,0.604634452138155,0.0683337936310896,6106089.717304675,1.3411302605318665
67612,121250,203850,N204.0 E120.0,94.5,0.5999340669135358,0.0669027502949118,6138495.127146303,1.3468366006169175
67963,121350,203850,N204.0 E120.0,111,0.6012206807531214,0.07171670008903826,5788387.424832974,1.3345615717115358
68314,121450,203850,N204.0 E120.0,111,0.6028719586509002,0.06929665826982608,5932710.531817114,1.3379934026493323
68315,121450,203750,N204.0 E120.0,111,0.603158718734342,0.0685279981363229,6036285.12153326,1.3398550405606138
68316,121450,203650,N204.0 E120.0,111,0.6022892469972341,0.07062401887037802,5836745.869797085,1.3360547219240129
68666,121550,203750,N204.0 E120.0,111,0.6044762168322935,0.06732838141715138,6172330.246253147,1.3438633732743812
68667,121550,203650,N204.0 E120.0,111,0.5980610273514146,0.0720825820137654,5852289.5026816595,1.3355621530397512
69018,121650,203650,N204.0 E120.0,111,0.6003150762682472,0.07165872906656327,5794238.133028382,1.3340794051194698
69017,121650,203750,N204.0 E120.0,111,0.6044840264209623,0.06711572417346118,6190254.085887288,1.342674157461961
68665,121550,203850,N204.0 E120.0,111,0.6029732635450288,0.07064456883650103,5847417.123455636,1.3357900231226414
69016,121650,203850,N204.0 E120.0,111,0.6021640360545556,0.06776520261099118,6146455.723060113,1.3423281992161966
69367,121750,203850,N204.0 E120.0,130.5,0.593027403165133,0.06935333305348952,5797208.472996744,1.3357625541330762
69718,121850,203850,N204.0 E120.0,130.5,0.5716200804541254,0.06800166362454094,4841368.798961174,1.322604364793621
69719,121850,203750,N204.0 E120.0,111,0.6016478676176923,0.06893620294149597,6077947.642446033,1.3403633476959333
69720,121850,203650,N204.0 E120.0,111,0.601497911227246,0.07125746191957506,5821306.563470693,1.3348026907703563
69369,121750,203650,N204.0 E120.0,111,0.601601143355003,0.07075896994042973,5858557.276942265,1.3361308649003345
69368,121750,203750,N204.0 E120.0,111,0.6037989684720397,0.06774256003995402,6141795.220849201,1.3421842914309572
69370,121750,203550,N204.0 E120.0,111,0.6025218544471953,0.06994667756944535,5951359.0665214425,1.3379051872931609
69721,121850,203550,N204.0 E120.0,111,0.6041721820876047,0.0688574911534294,6013702.084667125,1.3408603608633838
69722,121850,203450,N204.0 E120.0,111,0.6034392662690363,0.06954357136452048,5938710.096299271,1.338530030967415
69723,121850,203350,N204.0 E120.0,130.5,0.585821878543245,0.07110303791482496,5157853.141419328,1.3253133294356587
69372,121750,203350,N204.0 E120.0,111,0.6039457137083956,0.07141120476555916,5709350.4632720295,1.3329492182685752
69371,121750,203450,N204.0 E120.0,111,0.601066842448671,0.07208720915153759,5765124.707470319,1.334430815650893
69021,121650,203350,N204.0 E120.0,111,0.6032265813870205,0.07049985383231717,5855793.675193195,1.336189205857452
68670,121550,203350,N204.0 E120.0,112.5,0.5959746014740732,0.07118675204821759,5834079.784320805,1.33456317110667
68669,121550,203450,N204.0 E120.0,112.5,0.5969835566253298,0.0732424859992332,5784139.135502523,1.33384132296951
69020,121650,203450,N204.0 E120.0,111,0.5986241899072766,0.0723325627360929,5752668.212436073,1.333251818934005
69019,121650,203550,N204.0 E120.0,111,0.599860226472577,0.0728780918114178,5678140.389392,1.3309978650616245
68668,121550,203550,N204.0 E120.0,111,0.5964694485101882,0.07508838421723867,5599586.5650499845,1.3287950428398538
68317,121450,203550,N204.0 E120.0,111,0.598286771313385,0.07352327569961188,5688935.691500933,1.3310629817995596
68318,121450,203450,N204.0 E120.0,112.5,0.5989413360030285,0.07259332870857582,5735480.99335482,1.3323460510798872
68319,121450,203350,N204.0 E120.0,114,0.6000453013428406,0.07107290813470618,5859007.880811454,1.3354817969800765
68320,121450,203250,N204.0 E120.0,114,0.5984468926111922,0.07109553483314815,5847244.941948504,1.3354216653918998
68321,121450,203150,N204.0 E120.0,114,0.5942449978830524,0.07315984034736515,5707743.448316541,1.3309676839232287
68672,121550,203150,N204.0 E120.0,112.5,0.5938786350052665,0.07311503502229848,5767350.389892361,1.3332908068174192
69023,121650,203150,N204.0 E120.0,111,0.5983092692700236,0.07218405703554404,5776106.633022928,1.3332224175095297
69022,121650,203250,N204.0 E120.0,111,0.5941151177270095,0.07324076452860244,5719033.9697085535,1.3314508214011218
68671,121550,203250,N204.0 E120.0,112.5,0.5912910345579603,0.07252631126385596,5790662.11991157,1.3337271218498543
69373,121750,203250,N204.0 E120.0,111,0.6010057646235836,0.07072013475604959,5882477.159061321,1.33636892633037
69724,121850,203250,N204.0 E120.0,130.5,0.5785922317282152,0.07107189456107973,5377409.370931861,1.3277523089224048
69725,121850,203150,N204.0 E120.0,111,0.6007647338874257,0.07206467463000044,5707159.335966705,1.3310686628202746
69374,121750,203150,N204.0 E120.0,111,0.6023074707950468,0.07044509384087523,5856911.26690988,1.336954575598063
69376,121750,202950,N204.0 E120.0,111,0.6010191762350031,0.07121494859205309,5791218.42893958,1.3346448282937764
69375,121750,203050,N204.0 E120.0,111,0.6034888796264996,0.07006982080890116,5852946.702308606,1.3370907632214555
69726,121850,203050,N204.0 E120.0,111,0.6008630958176007,0.07242483457734993,5740905.370871561,1.3335605007302656
69727,121850,202950,N204.0 E120.0,111,0.6035539388639835,0.07029573585175247,5816403.575654989,1.3350004887274465
69728,121850,202850,N204.0 E120.0,111,0.6032105077515348,0.06954352884251319,5949655.473422821,1.3398828296108283
69377,121750,202850,N204.0 E120.0,111,0.6021819264451795,0.07112608650103547,5789080.035330129,1.3350428234304728
69026,121650,202850,N204.0 E120.0,111,0.6002392146803505,0.07220588869194279,5789117.245660272,1.3351563835082687
68675,121550,202850,N204.0 E120.0,112.5,0.6015368530888937,0.07107408375789719,5812798.388713751,1.335451076453566
69025,121650,202950,N204.0 E120.0,111,0.5997470510961325,0.07279845513683095,5693166.629497086,1.332972610390581
69024,121650,203050,N204.0 E120.0,111,0.6011015534311445,0.07296437264473228,5656966.019144649,1.3313156906369912
68673,121550,203050,N204.0 E120.0,112.5,0.5955753243528306,0.07190965505109895,5772445.910188046,1.333529533611403
68674,121550,202950,N204.0 E120.0,112.5,0.598295878970789,0.0726477664895356,5747560.952289802,1.333042493352185
68322,121450,203050,N204.0 E120.0,96,0.6018197320324059,0.070336100984908,5972274.329832797,1.3384293903751936
68323,121450,202950,N204.0 E120.0,96,0.5968109730941555,0.06696971107642942,6064971.171836083,1.3447851824832888
68324,121450,202850,N204.0 E120.0,96,0.6009410119537885,0.06985805039585101,5936814.108159501,1.3398098335290964
67973,121350,202850,N204.0 E120.0,78,0.5892283067298243,0.06204072090510568,6349189.235029723,1.356764708650416
67622,121250,202850,N204.0 E120.0,78,0.5931625554067457,0.06123970523795002,6530209.960470434,1.360190446305478
67271,121150,202850,N204.0 E120.0,78,0.5783244874328375,0.058749465818087064,6072380.9034813745,1.3596940127511805
67621,121250,202950,N204.0 E120.0,78,0.5947029989244592,0.06313445247534628,6282035.69986436,1.3547774577497422
67270,121150,202950,N204.0 E120.0,78,0.584762403741479,0.05943992063821029,6287669.374172161,1.360522741510859
67269,121150,203050,N204.0 E120.0,78,0.591359813960317,0.061930554760739394,6286124.169758429,1.357133690069414
67620,121250,203050,N204.0 E120.0,78,0.5890145934162996,0.06171018175748931,6531099.809803859,1.3606927677352207
67972,121350,202950,N204.0 E120.0,78,0.5967451611485999,0.06356172474662367,6275176.79482736,1.354225317286884
67971,121350,203050,N204.0 E120.0,96,0.5931926370055103,0.06561395888274998,6119900.705440838,1.347743332670586
67970,121350,203150,N204.0 E120.0,96,0.5955260228883063,0.06564068554628952,6231815.645814409,1.3487221460996406
67969,121350,203250,N204.0 E120.0,96,0.5939628059665365,0.06628779685706829,6133731.8528203145,1.3464089637984413
67618,121250,203250,N204.0 E120.0,78,0.5845216322913128,0.06030229852797512,6194812.150568343,1.3605767707539418
67267,121150,203250,N204.0 E120.0,78,0.5878022682781404,0.060924240367081085,6430748.136821085,1.360686216544317
67268,121150,203150,N204.0 E120.0,78,0.5990273248818182,0.06126315794232436,6568860.701489591,1.3599951311818554
67619,121250,203150,N204.0 E120.0,78,0.591353673201341,0.0603228795827709,6595578.872550449,1.3620168405380675
66917,121050,203150,N204.0 E120.0,78,0.5788509597380957,0.05867689835608132,6004839.41993414,1.359468607489878
66916,121050,203250,N204.0 E120.0,78,0.5896338489479744,0.05913100993105523,6437842.990485057,1.3628403705046972
66565,120950,203250,N204.0 E120.0,78,0.590644659378972,0.06092032426908514,6183851.76369568,1.3556622900068749
66566,120950,203150,N204.0 E120.0,78,0.5830430149013163,0.059695835981486194,5953861.009938415,1.3567576614346124
66567,120950,203050,N204.0 E120.0,78,0.5953318192504157,0.061772048485298194,6213016.70830659,1.3561399580685654
66568,120950,202950,N204.0 E120.0,94.5,0.5878202327423623,0.06202300331215298,6198563.799868968,1.355783526449606
66918,121050,203050,N204.0 E120.0,78,0.5862214933030117,0.06052467784880161,6130709.539489096,1.357650891939799
66919,121050,202950,N204.0 E120.0,78,0.5890413642598268,0.06086195029545193,6349342.707096391,1.3590816523020062
66920,121050,202850,N204.0 E120.0,78,0.5927988070134932,0.06278518684065112,6422812.412930376,1.3586744840264837
66569,120950,202850,N204.0 E120.0,94.5,0.6006287813738542,0.0665634807492434,6188636.595125485,1.3460923625205548
66570,120950,202750,N204.0 E120.0,94.5,0.5974892297697234,0.06580545247665474,6121750.125732965,1.3488607845579086
66571,120950,202650,N204.0 E120.0,94.5,0.6009854050698106,0.0689973645823855,6083616.2190571455,1.342961800734415
66572,120950,202550,N204.0 E120.0,111,0.5952206367358295,0.07358627674077546,5719912.833513887,1.33063650551859
66922,121050,202650,N204.0 E120.0,101,0.5795827541790795,0.0627787077342999,6109649.535619704,1.3510130645319962
66923,121050,202550,N204.0 E120.0,112.5,0.5960379489800998,0.07377668255940081,5693929.531343251,1.3295888755718883
66921,121050,202750,N204.0 E120.0,78,0.5993324468533198,0.06482761365592352,6308966.703777712,1.3527808209769732
67272,121150,202750,N204.0 E120.0,78,0.5868403725007658,0.06167321013780234,6116013.122813236,1.3551959379870653
67623,121250,202750,N204.0 E120.0,78,0.5876412481663915,0.06001438769880693,6358706.578882716,1.3609785810325195
67974,121350,202750,N204.0 E120.0,78,0.5864009301886598,0.06111061280099756,6395111.81490417,1.3599078482032807
67975,121350,202650,N204.0 E120.0,96,0.5850104841326051,0.06261954359069932,6024652.87777222,1.3485957841651555
67976,121350,202550,N204.0 E120.0,96,0.6037359438293305,0.07107037010185503,6041291.69887446,1.3388378859445862
67625,121250,202550,N204.0 E120.0,96,0.6024057476574349,0.0725399056067949,5911857.387304017,1.3358479559214615
67624,121250,202650,N204.0 E120.0,96,0.5768383364710541,0.06182143794204521,5893720.3454706725,1.3522896676043434
67273,121150,202650,N204.0 E120.0,96,0.5799933177962278,0.0626174580853937,5926971.903131202,1.3511995699825816
67274,121150,202550,N204.0 E120.0,112.5,0.5960072781062788,0.07292979039872685,5744131.354635659,1.3330267104837643
67275,121150,202450,N204.0 E120.0,112.5,0.5969383718238936,0.07375975452984375,5684041.987671884,1.3311696544162215
67626,121250,202450,N204.0 E120.0,112.5,0.5942915957559038,0.07418972066155183,5642180.451402897,1.3285052022448263
67977,121350,202450,N204.0 E120.0,112.5,0.595393817147447,0.07418676484376187,5654573.456625735,1.3300813721285907
67978,121350,202350,N204.0 E120.0,112.5,0.600384061066089,0.07214815413786305,5749437.852749115,1.3332777498260364
67627,121250,202350,N204.0 E120.0,112.5,0.6013967433461432,0.07158090240425534,5761524.522905147,1.3329474239437673
67276,121150,202350,N204.0 E120.0,111,0.6013019132755093,0.07121313956507419,5798553.182128493,1.3347534404860588
66925,121050,202350,N204.0 E120.0,111,0.6023154492621439,0.07015537930646903,5921108.134012678,1.3372806916544744
66924,121050,202450,N204.0 E120.0,111,0.5993444479599191,0.07240286426459279,5798287.613062633,1.3343730994544758
66573,120950,202450,N204.0 E120.0,111,0.5991328475443093,0.07308890563981223,5721564.491591792,1.332276488343877
66574,120950,202350,N204.0 E120.0,111,0.6014117500143454,0.07225366557637847,5797096.423096162,1.3361444001083251
66575,120950,202250,N204.0 E120.0,111,0.5998994187107899,0.07192018004721615,5829079.365738709,1.335505346107421
66576,120950,202150,N204.0 E120.0,111,0.6023614075840324,0.06997800112475411,5913062.8197312225,1.336885220049558
66926,121050,202250,N204.0 E120.0,111,0.6019056410872724,0.07070501797689913,5882766.248107587,1.3371658155017798
66927,121050,202150,N204.0 E120.0,111,0.6041691470534652,0.06789519232571929,6112193.8671191605,1.3428827159710812
66928,121050,202050,N204.0 E120.0,111,0.6032759069888808,0.06786403524991429,6175264.304325958,1.3415130691306363
66577,120950,202050,N204.0 E120.0,111,0.602985346786309,0.06804813582634738,6094634.312958754,1.3419401813466285
66578,120950,201950,N200.0 E120.0,111,0.6035271334789091,0.06986849099207479,5906370.643499256,1.3377094341979412
66579,120950,201850,N200.0 E120.0,111,0.6027370802617655,0.0675591551090448,6199773.517303722,1.3435093491732566
66580,120950,201750,N200.0 E120.0,111,0.601617265285018,0.06838604328348426,6009660.8618714195,1.339075640282475
66931,121050,201750,N200.0 E120.0,111,0.5993941306547675,0.06911989004636468,6011868.635070565,1.3388639953401358
66930,121050,201850,N200.0 E120.0,111,0.6049222304267592,0.06649758163336161,6363173.445454537,1.3474585977140952
66929,121050,201950,N200.0 E120.0,111,0.6041090141299428,0.06855670838999944,6053454.746362008,1.3402187127327496
67280,121150,201950,N200.0 E120.0,111,0.6036250341834648,0.06808431540523567,6177871.945421018,1.342657574214737
67631,121250,201950,N200.0 E120.0,111,0.6029118624580158,0.06795490591659085,6074436.788397739,1.3405202212873026
67632,121250,201850,N200.0 E120.0,111,0.6037997108305226,0.06793688149289329,6051404.4182617515,1.3393549853451774
67281,121150,201850,N200.0 E120.0,111,0.6043900051489808,0.066671779219833055,6252488.7803658135,1.3450545637054478
67282,121150,201750,N200.0 E120.0,111,0.6007238965070394,0.07012971968658538,5949887.569418151,1.3382409916401963
67633,121250,201750,N200.0 E120.0,111,0.5997545935812074,0.07038426637515292,5909902.498478352,1.3357900947600834
67984,121350,201750,N200.0 E120.0,111,0.6026744109679115,0.0685886329119639,6047415.625976797,1.3399980051694707
67983,121350,201850,N200.0 E120.0,111,0.6020084232100292,0.0698719197603127,6059892.574833505,1.341303828806823
67982,121350,201950,N200.0 E120.0,111,0.6009377799480705,0.0719915329682845,5775744.491679078,1.3344038427771057
67981,121350,202050,N204.0 E120.0,111,0.6023327757663149,0.0707063134738689,5827684.400083914,1.3354018412463302
67279,121150,202050,N204.0 E120.0,111,0.6030513649756039,0.06958449285620039,5963304.188817704,1.337783215729683
67630,121250,202050,N204.0 E120.0,111,0.6042327297901786,0.07001518100981152,5887132.867856914,1.337685030591384
67629,121250,202150,N204.0 E120.0,111,0.6029942095693617,0.06903440782705228,6033673.900632521,1.340164513431461
67278,121150,202150,N204.0 E120.0,111,0.6025825228818967,0.06866010846905746,6038138.436318591,1.3412986777695202
67277,121150,202250,N204.0 E120.0,111,0.6022358819976584,0.07093783589457536,5808871.394692567,1.3353219332727246
67628,121250,202250,N204.0 E120.0,112.5,0.6020921050260465,0.07100939458167113,5803325.4868179215,1.335578829050064
67980,121350,202150,N204.0 E120.0,111,0.6032786079145431,0.06985873602506884,5916430.382409389,1.3374997683563068
67979,121350,202250,N204.0 E120.0,112.5,0.600002853324016,0.07154141373725405,5785113.400573132,1.3343610366627012
68330,121450,202250,N204.0 E120.0,111,0.5979755336422945,0.07176755624403758,5825025.582687586,1.3334363402502325
68331,121450,202150,N204.0 E120.0,111,0.598588647102719,0.07250643857578572,5773218.414454737,1.3326546272581785
68681,121550,202250,N204.0 E120.0,111,0.6028894729878721,0.06963837682269512,5930271.642936315,1.3368144530433779
69032,121650,202250,N204.0 E120.0,111,0.6035851518072572,0.06971145414834,5900406.835116926,1.3371462073322549
69033,121650,202150,N204.0 E120.0,112.5,0.6015388356659701,0.07082468497532386,5831220.723446268,1.3349318175404177
68682,121550,202150,N204.0 E120.0,112.5,0.5997469812217685,0.07034065418152345,5873397.4212223245,1.3361642486740044
68683,121550,202050,N204.0 E120.0,112.5,0.6003736185116899,0.0717616926982171,5807921.931665345,1.3340870280296362
69034,121650,202050,N204.0 E120.0,112.5,0.5988937026510637,0.07290715208208119,5728331.519495894,1.3321741801721092
68332,121450,202050,N204.0 E120.0,111,0.6020316486079077,0.0714729241942903,5774175.256338981,1.3350802653768408
68333,121450,201950,N200.0 E120.0,111,0.6036298110600081,0.07010392678269484,5931440.492747412,1.3379518901291911
68334,121450,201850,N200.0 E120.0,111,0.5992458545023925,0.07017492992291645,5849675.429077216,1.334422234057458
68335,121450,201750,N200.0 E120.0,111,0.6026091930322216,0.06897658821791076,6056291.866540512,1.339144346816043
68686,121550,201750,N200.0 E120.0,111,0.6026357801228357,0.06949610466364065,5931095.441953667,1.3372809704359607
69037,121650,201750,N200.0 E120.0,112.5,0.5991019299046862,0.072529690215985,5739112.945601404,1.3338805100517015
69036,121650,201850,N200.0 E120.0,112.5,0.5984534082313379,0.07268113400097241,5804752.393197585,1.334812304090572
68685,121550,201850,N200.0 E120.0,111,0.6009377558308711,0.07019578863505843,5901396.225149698,1.3366172349041257
68684,121550,201950,N200.0 E120.0,111,0.6012923012378518,0.0718142604902834,5775974.156976144,1.3336562414292827
69035,121650,201950,N200.0 E120.0,112.5,0.6004046925424058,0.07262192620539369,5688495.235771117,1.331966465373099
69386,121750,201950,N200.0 E120.0,112.5,0.5988093156781462,0.07185095378922093,5786488.365810577,1.3336213434184068
69387,121750,201850,N200.0 E120.0,114,0.6025389367714522,0.06998049581358046,5849221.960601095,1.3318438929293241
69388,121750,201750,N200.0 E120.0,114,0.5952308115206267,0.07347052349104428,5728144.663899499,1.3304560812269524
69739,121850,201750,N200.0 E120.0,112.5,0.5968054965759317,0.07328911877961622,5775130.74305585,1.3311192055020393
69738,121850,201850,N200.0 E120.0,112.5,0.5964408627245574,0.07251163941497606,5806127.643003977,1.3346233553798108
69737,121850,201950,N200.0 E120.0,112.5,0.6007000236116625,0.07060730989884448,5848778.034390131,1.3358408583535077
69736,121850,202050,N204.0 E120.0,112.5,0.6024157309076854,0.06897102931721344,5943533.921143137,1.3374494740256597
69385,121750,202050,N204.0 E120.0,112.5,0.6005981496742203,0.07110544780476227,5856920.972856353,1.3362973827344384
69384,121750,202150,N204.0 E120.0,111,0.6039461246209201,0.06827864976314545,6072652.328007291,1.3420622803203697
69383,121750,202250,N204.0 E120.0,111,0.6005277286665429,0.07011305325798822,5964667.200587712,1.3388856316195576
69734,121850,202250,N204.0 E120.0,111,0.6005412604311597,0.06966480280708959,6007893.073208858,1.3389027486705096
69735,121850,202150,N204.0 E120.0,111,0.6004668056025162,0.07062706734087348,5840792.577988249,1.3349808897521054
69733,121850,202350,N204.0 E120.0,111,0.6032233131243971,0.06827597044318827,6159558.840893911,1.343139979144832
69732,121850,202450,N204.0 E120.0,111,0.6042000797266762,0.06701049054888926,6230674.549861291,1.3433754133838085
69381,121750,202450,N204.0 E120.0,111,0.5991687954881705,0.07203435374272837,5754894.710143641,1.3316627037194029
69382,121750,202350,N204.0 E120.0,111,0.6002946546295652,0.06982939983172733,5957220.894974877,1.3383402503109552
69031,121650,202350,N204.0 E120.0,111,0.6031558424666958,0.07038335724770127,5839341.333535534,1.3362154509570123
68680,121550,202350,N204.0 E120.0,111,0.6000638813529914,0.07149980732382419,5800903.250378231,1.3364681099080686
68329,121450,202350,N204.0 E120.0,112.5,0.6008416956359588,0.07032971382141112,5893821.94409068,1.3350889984104355
68328,121450,202450,N204.0 E120.0,112.5,0.6010471088811754,0.07143765102244085,5793303.267178723,1.3350317970989587
68679,121550,202450,N204.0 E120.0,111,0.6019882084487158,0.0715504030315289,5758559.662815011,1.3338217850293457
69030,121650,202450,N204.0 E120.0,111,0.5991683123023571,0.07319727742222246,5714510.567289827,1.3325949560772574
69029,121650,202550,N204.0 E120.0,112.5,0.5974301168350156,0.0743298047256691,5654302.3422983065,1.3303591934461434
69028,121650,202650,N204.0 E120.0,112.5,0.5975664012685971,0.07487294095809813,5523115.562850086,1.3241109897219945
68677,121550,202650,N204.0 E120.0,112.5,0.598401962696678,0.07427896436096895,5618244.394315692,1.328516809300142
